   14.42200   0.00832   0.06911
   44.99175   0.00268   0.02222
   11.98506   0.01003   0.08336
   20.31238   0.00591   0.04899
   21.43567   0.00561   0.04649
   16.97075   0.00707   0.05865
    4.17689   0.02846   0.23869
    5.62855   0.02114   0.17670
    4.97622   0.02389   0.19997
    2.54432   0.04513   0.38163
   61.17776   0.00197   0.01633
   34.94075   0.00345   0.02859
   14.19210   0.00843   0.06999
   11.02182   0.01084   0.09010
    0.56491   0.18789   1.69673
   28.78249   0.00419   0.03470
   17.37556   0.00691   0.05733
   47.01896   0.00257   0.02126
   37.09909   0.00325   0.02694
   16.57443   0.00726   0.06023
    2.98477   0.03918   0.33035
   27.81927   0.00433   0.03591
   10.16070   0.01171   0.09738
    8.05895   0.01479   0.12322
   14.50570   0.00829   0.06886
   17.84782   0.00674   0.05591
   14.96496   0.00802   0.06659
   44.04504   0.00274   0.02269
    0.33588   0.28503   2.67510
    4.36555   0.02695   0.22586
   12.69624   0.00944   0.07840
    2.04410   0.05677   0.48278
    9.99498   0.01198   0.09971
   35.73723   0.00337   0.02795
   14.90021   0.00808   0.06706
   50.14796   0.00241   0.01993
   53.76907   0.00224   0.01858
    3.94134   0.02992   0.25111
   13.42469   0.00895   0.07437
   29.39933   0.00410   0.03397
   25.48263   0.00472   0.03916
   23.84647   0.00505   0.04190
   18.69550   0.00644   0.05346
   33.70278   0.00358   0.02965
   11.62784   0.01025   0.08521
   20.17048   0.00598   0.04957
   11.35891   0.01053   0.08757
   29.13683   0.00414   0.03431
   10.11465   0.01182   0.09831
   22.13596   0.00545   0.04516
    7.75595   0.01539   0.12822
   16.79417   0.00714   0.05929
    6.57612   0.01799   0.15009
   74.44675   0.00162   0.01343
   24.91533   0.00484   0.04012
   44.09048   0.00274   0.02267
   19.90218   0.00605   0.05019
    6.61430   0.01784   0.14887
   58.58549   0.00206   0.01706
   52.03747   0.00232   0.01921
    5.29623   0.02222   0.18580
   48.86727   0.00247   0.02046
   28.89447   0.00417   0.03458
   38.26976   0.00315   0.02613
   26.05029   0.00461   0.03824
    2.68882   0.04230   0.35722
   56.79150   0.00213   0.01760
    8.64224   0.01386   0.11538
   17.21068   0.00700   0.05810
   31.50042   0.00383   0.03174
    1.76995   0.06437   0.54944
   16.34469   0.00737   0.06114
    2.93056   0.03986   0.33623
   21.68934   0.00555   0.04606
   17.65740   0.00681   0.05650
   19.43926   0.00620   0.05144
   47.86170   0.00252   0.02088
    1.80166   0.06465   0.55193
   16.12466   0.00742   0.06161
   35.21046   0.00342   0.02835
    9.19271   0.01303   0.10850
    8.09713   0.01466   0.12214
    0.83650   0.13412   1.18280
   16.31414   0.00738   0.06123
   41.65493   0.00289   0.02397
   14.45786   0.00832   0.06910
   52.03647   0.00232   0.01919
   44.20832   0.00273   0.02261
    4.24505   0.02796   0.23450
   20.19240   0.00596   0.04944
   25.35188   0.00475   0.03941
   29.78718   0.00405   0.03355
   23.91376   0.00503   0.04173
   23.58629   0.00511   0.04237
    3.93980   0.02982   0.25031
    1.79650   0.06491   0.55417
   12.69947   0.00947   0.07869
   57.37094   0.00211   0.01743
   18.32408   0.00654   0.05428
   15.78439   0.00761   0.06314
    8.80445   0.01363   0.11349
   16.71164   0.00720   0.05977
    5.32434   0.02210   0.18478
   15.55893   0.00770   0.06395
   11.20486   0.01066   0.08861
   26.61343   0.00453   0.03753
   32.85696   0.00367   0.03041
   11.50815   0.01044   0.08675
    9.36960   0.01277   0.10625
   31.87811   0.00378   0.03135
   15.07447   0.00798   0.06623
    5.58549   0.02121   0.17723
    4.42794   0.02664   0.22325
    9.15360   0.01307   0.10877
   27.56450   0.00437   0.03620
   34.33552   0.00352   0.02912
   14.20572   0.00846   0.07028
   56.05510   0.00215   0.01782
   14.90237   0.00805   0.06688
   47.75784   0.00253   0.02091
   22.69714   0.00530   0.04396
    6.07232   0.01970   0.16453
    3.04877   0.03830   0.32279
    9.27182   0.01293   0.10762
   16.18100   0.00742   0.06156
    4.75997   0.02461   0.20599
   21.18606   0.00567   0.04706
    6.02203   0.01957   0.16341
   18.80976   0.00637   0.05286
   31.12872   0.00387   0.03208
   32.53785   0.00371   0.03070
   11.42843   0.01047   0.08703
   48.09079   0.00251   0.02079
    4.22315   0.02814   0.23600
   71.06805   0.00170   0.01407
   28.13208   0.00428   0.03547
    4.59689   0.02576   0.21573
   20.16990   0.00598   0.04956
   10.33233   0.01155   0.09611
   23.90845   0.00504   0.04181
    9.91273   0.01212   0.10085
   18.65945   0.00644   0.05345
   70.86458   0.00170   0.01410
   25.70593   0.00469   0.03888
   32.03095   0.00377   0.03121
   11.58049   0.01030   0.08563
    2.68122   0.04231   0.35726
    8.23333   0.01458   0.12142
   13.73104   0.00874   0.07263
   26.52800   0.00455   0.03769
   13.65964   0.00879   0.07301
   20.31964   0.00591   0.04901
   21.77114   0.00554   0.04592
   19.33236   0.00623   0.05171
   51.68770   0.00234   0.01934
   47.39786   0.00254   0.02106
    5.54977   0.02134   0.17839
    0.71111   0.15437   1.37381
   17.56130   0.00685   0.05686
   53.06403   0.00227   0.01883
   23.02636   0.00523   0.04337
    0.69486   0.15506   1.38033
   18.66285   0.00644   0.05341
   12.58493   0.00956   0.07942
   14.33854   0.00837   0.06947
   20.01016   0.00602   0.04995
   14.27568   0.00842   0.06995
   20.95693   0.00572   0.04746
   55.38421   0.00218   0.01805
    1.78224   0.06185   0.52725
   18.61831   0.00646   0.05357
   27.04693   0.00446   0.03694
   14.88465   0.00807   0.06701
   72.06800   0.00168   0.01388
   20.40619   0.00588   0.04878
   21.22922   0.00567   0.04702
   42.94290   0.00281   0.02328
   33.86046   0.00356   0.02946
   32.34566   0.00373   0.03090
    7.63944   0.01557   0.12975
   11.44217   0.01050   0.08725
   29.91017   0.00403   0.03342
   23.01083   0.00523   0.04341
   29.39210   0.00411   0.03402
   18.73399   0.00641   0.05316
   30.81886   0.00391   0.03237
   17.79304   0.00675   0.05604
   10.15061   0.01176   0.09782
   16.50894   0.00725   0.06021
   71.78701   0.00168   0.01393
    2.69217   0.04346   0.36725
    7.83391   0.01530   0.12751
    9.87825   0.01214   0.10097
   14.89985   0.00804   0.06676
    5.84019   0.02040   0.17041
   76.72322   0.00157   0.01303
   18.34425   0.00653   0.05420
   38.55719   0.00313   0.02593
   32.68372   0.00369   0.03056
   34.74377   0.00347   0.02877
   65.55231   0.00184   0.01525
   54.93992   0.00220   0.01819
    6.01951   0.01981   0.16543
   21.87228   0.00551   0.04571
   39.72156   0.00304   0.02515
   30.43999   0.00396   0.03282
   27.49295   0.00439   0.03637
   38.12375   0.00316   0.02620
   50.28279   0.00240   0.01988
   10.93770   0.01093   0.09085
   21.71580   0.00555   0.04600
   20.88949   0.00577   0.04784
   33.96871   0.00355   0.02940
   18.33665   0.00655   0.05438
    3.68355   0.03188   0.26785
   24.36005   0.00493   0.04090
   25.49266   0.00472   0.03912
   18.43223   0.00652   0.05409
    9.87770   0.01204   0.10013
   15.11081   0.00796   0.06607
    9.71079   0.01235   0.10280
    2.22772   0.05044   0.42765
    9.60873   0.01249   0.10390
    7.27090   0.01623   0.13532
   52.27344   0.00231   0.01913
   27.56429   0.00437   0.03624
    7.55122   0.01583   0.13191
   27.97939   0.00430   0.03564
   11.32499   0.01060   0.08812
    3.80815   0.03118   0.26191
   22.19061   0.00542   0.04490
   26.57956   0.00453   0.03757
   23.35258   0.00516   0.04277
   18.82677   0.00637   0.05285
   63.21284   0.00191   0.01581
   16.74841   0.00718   0.05959
    9.60042   0.01246   0.10371
   25.20881   0.00477   0.03957
    4.64924   0.02539   0.21268
   19.86737   0.00606   0.05025
   11.77988   0.01016   0.08445
   29.01098   0.00415   0.03443
    5.07005   0.02306   0.19292
   49.49464   0.00244   0.02020
   76.26317   0.00158   0.01311
   18.30335   0.00655   0.05436
   27.42261   0.00440   0.03645
    1.71966   0.06669   0.56990
   39.27644   0.00307   0.02544
   63.53329   0.00190   0.01573
   24.75424   0.00487   0.04037
    1.35260   0.08199   0.70578
    2.81619   0.04190   0.35380
   19.60395   0.00613   0.05081
   39.77618   0.00303   0.02512
   37.08872   0.00325   0.02692
   11.94881   0.01004   0.08342
   24.71068   0.00488   0.04046
   13.56093   0.00886   0.07363
   18.30239   0.00656   0.05439
    8.77559   0.01366   0.11377
   34.92305   0.00346   0.02863
    5.85665   0.02020   0.16873
   22.57640   0.00533   0.04422
   35.61066   0.00339   0.02808
   83.92731   0.00144   0.01191
   17.35813   0.00694   0.05757
   15.76495   0.00763   0.06335
   37.61570   0.00321   0.02657
   18.18641   0.00660   0.05478
   32.32444   0.00372   0.03086
   13.41342   0.00895   0.07435
    0.24468   0.33320   3.17928
   19.39949   0.00621   0.05148
    3.36765   0.03446   0.28993
   36.03636   0.00335   0.02773
   18.38601   0.00654   0.05430
   45.47319   0.00265   0.02198
    1.06628   0.10191   0.88551
   21.98771   0.00548   0.04548
   53.05763   0.00228   0.01884
   16.82759   0.00713   0.05920
   21.56530   0.00558   0.04631
    6.53624   0.01830   0.15271
   19.09886   0.00628   0.05214
   31.03712   0.00388   0.03215
   23.95127   0.00502   0.04165
   52.35496   0.00231   0.01910
   32.61068   0.00370   0.03065
   16.47257   0.00728   0.06042
   11.90313   0.01010   0.08397
   51.71403   0.00233   0.01931
   24.87983   0.00484   0.04014
    9.65020   0.01232   0.10249
    8.77225   0.01364   0.11361
   27.75381   0.00434   0.03600
   13.59622   0.00879   0.07298
   39.04765   0.00308   0.02554
   12.19122   0.00983   0.08168
   38.77041   0.00311   0.02578
   15.83426   0.00759   0.06299
   28.64025   0.00421   0.03487
   15.73445   0.00765   0.06351
   13.90527   0.00859   0.07136
   50.46776   0.00239   0.01981
   51.34238   0.00235   0.01948
    1.76959   0.06594   0.56322
   10.42382   0.01151   0.09575
   18.15923   0.00660   0.05478
   15.62020   0.00771   0.06397
   25.62601   0.00470   0.03898
    9.97172   0.01202   0.10003
    6.39073   0.01856   0.15487
   24.70795   0.00488   0.04046
   20.30575   0.00590   0.04897
   13.47305   0.00886   0.07357
   54.96086   0.00220   0.01819
    7.21937   0.01640   0.13678
    4.80495   0.02478   0.20746
   12.49281   0.00957   0.07954
   13.47176   0.00890   0.07390
    3.38353   0.03474   0.29230
   35.59913   0.00339   0.02807
   36.38186   0.00331   0.02745
   22.26573   0.00540   0.04481
   10.42392   0.01147   0.09539
   21.87593   0.00551   0.04570
   38.12883   0.00316   0.02621
   20.69751   0.00581   0.04816
    3.64370   0.03210   0.26972
    9.59574   0.01251   0.10411
   15.34754   0.00784   0.06507
    0.52397   0.20279   1.84281
    0.79641   0.13628   1.20299
    8.74502   0.01372   0.11422
    0.51681   0.19828   1.79842
    4.60345   0.02591   0.21702
   39.27767   0.00307   0.02545
    3.51388   0.03360   0.28250
    7.08532   0.01682   0.14027
   12.91787   0.00928   0.07712
   45.65758   0.00264   0.02190
    8.71669   0.01373   0.11432
   32.62093   0.00369   0.03060
   30.31129   0.00398   0.03298
    1.48729   0.07530   0.64611
   17.88906   0.00673   0.05586
   39.15896   0.00308   0.02552
   10.47425   0.01135   0.09444
   36.72521   0.00329   0.02723
    7.14072   0.01655   0.13803
   27.92876   0.00432   0.03580
   10.59014   0.01135   0.09440
    7.11070   0.01684   0.14047
   26.79729   0.00449   0.03725
    1.22370   0.09191   0.79490
   53.36485   0.00226   0.01873
   10.84659   0.01106   0.09201
   36.08308   0.00334   0.02765
   15.93298   0.00756   0.06273
   19.71618   0.00611   0.05069
   24.08077   0.00500   0.04149
   28.28723   0.00425   0.03526
   31.07755   0.00388   0.03213
   18.36900   0.00656   0.05441
    3.59971   0.03293   0.27679
   36.83754   0.00328   0.02714
   29.70330   0.00406   0.03364
   10.25212   0.01169   0.09728
   34.62724   0.00347   0.02879
    3.58897   0.03237   0.27200
   21.58851   0.00558   0.04625
    4.51121   0.02628   0.22018
    5.44874   0.02192   0.18324
   13.09727   0.00914   0.07595
   39.99049   0.00302   0.02499
   27.54038   0.00437   0.03623
   14.93283   0.00800   0.06645
   39.68409   0.00304   0.02518
   36.59538   0.00329   0.02729
   26.24162   0.00458   0.03800
   22.12581   0.00545   0.04518
    9.63046   0.01243   0.10344
   22.05532   0.00547   0.04533
   36.92194   0.00327   0.02705
   39.92308   0.00302   0.02505
   27.24966   0.00443   0.03668
   71.35017   0.00169   0.01401
   31.53738   0.00382   0.03168
    7.88561   0.01520   0.12669
   20.02327   0.00601   0.04987
   15.28583   0.00787   0.06537
   40.86571   0.00295   0.02447
    9.00441   0.01332   0.11088
   49.27345   0.00245   0.02028
   25.74269   0.00468   0.03876
    6.85862   0.01735   0.14470
   22.46859   0.00536   0.04444
   40.27896   0.00300   0.02481
   40.38603   0.00299   0.02476
   65.54947   0.00184   0.01524
   47.47533   0.00254   0.02106
    2.52123   0.04524   0.38262
   34.18617   0.00353   0.02922
   16.16402   0.00745   0.06183
   37.81009   0.00319   0.02641
   18.72893   0.00642   0.05326
   10.67414   0.01125   0.09357
   11.93152   0.01001   0.08316
   12.41535   0.00963   0.08002
   33.45250   0.00361   0.02988
   35.96655   0.00335   0.02778
   13.16570   0.00911   0.07569
   35.46379   0.00340   0.02816
   29.72243   0.00406   0.03362
   15.74946   0.00761   0.06319
    5.57957   0.02118   0.17702
   10.24125   0.01164   0.09685
   16.13038   0.00746   0.06192
   16.15477   0.00743   0.06164
   18.59888   0.00647   0.05369
   39.62076   0.00305   0.02523
   43.95767   0.00274   0.02272
    4.70271   0.02495   0.20891
   17.43187   0.00691   0.05734
    4.24454   0.02773   0.23255
   19.91967   0.00604   0.05009
   30.52798   0.00395   0.03274
    0.57842   0.17615   1.58270
    6.36100   0.01881   0.15702
   33.64457   0.00358   0.02969
   13.97452   0.00860   0.07143
    5.83570   0.02040   0.17041
   37.54354   0.00321   0.02661
    6.07758   0.01946   0.16247
   22.04724   0.00546   0.04528
   37.80518   0.00319   0.02641
    1.31268   0.08775   0.75742
    8.92614   0.01344   0.11192
    8.00601   0.01498   0.12482
   17.82110   0.00674   0.05594
   31.93426   0.00378   0.03131
    6.18030   0.01931   0.16123
    3.39400   0.03497   0.29429
   17.97085   0.00670   0.05558
   14.26261   0.00844   0.07011
   33.67934   0.00358   0.02966
    3.11672   0.03722   0.31356
   59.98036   0.00201   0.01667
   40.33496   0.00299   0.02479
    5.62602   0.02123   0.17741
   17.66898   0.00680   0.05640
   53.69103   0.00225   0.01860
   25.26499   0.00477   0.03951
   46.32309   0.00260   0.02156
   78.05396   0.00155   0.01281
    6.86856   0.01739   0.14508
   66.15353   0.00183   0.01511
   11.13714   0.01078   0.08965
   10.19694   0.01178   0.09795
   12.42201   0.00965   0.08021
    3.83502   0.03083   0.25891
   13.59132   0.00886   0.07356
    0.43040   0.21747   1.98825
    7.36181   0.01622   0.13521
   15.19722   0.00790   0.06557
    0.48566   0.19186   1.73547
   19.02849   0.00633   0.05252
    2.51424   0.04650   0.39352
   39.59225   0.00305   0.02524
   50.48152   0.00239   0.01980
   34.12739   0.00353   0.02924
   31.19801   0.00387   0.03203
   10.00483   0.01201   0.09992
    8.52740   0.01400   0.11655
   18.46499   0.00650   0.05395
    4.59387   0.02581   0.21624
   46.24409   0.00261   0.02162
   41.37304   0.00291   0.02413
    4.97718   0.02373   0.19855
    7.36349   0.01620   0.13509
   46.21598   0.00261   0.02163
   65.16124   0.00185   0.01534
   14.75584   0.00815   0.06770
   36.30663   0.00332   0.02753
   62.96062   0.00192   0.01588
   15.32931   0.00783   0.06502
   12.10252   0.00985   0.08183
   41.63133   0.00289   0.02397
   50.16538   0.00240   0.01991
   15.11708   0.00797   0.06615
   43.99108   0.00274   0.02272
    3.17772   0.03663   0.30847
    3.27522   0.03599   0.30297
   33.75629   0.00358   0.02962
   31.98443   0.00377   0.03120
   27.28568   0.00441   0.03655
    7.31918   0.01623   0.13529
   33.16360   0.00364   0.03015
   10.74088   0.01119   0.09308
   42.78745   0.00282   0.02335
   16.12713   0.00746   0.06190
   26.81341   0.00450   0.03726
   71.05133   0.00170   0.01407
    4.19854   0.02819   0.23644
   11.43894   0.01047   0.08702
   33.36591   0.00362   0.02996
   32.39109   0.00372   0.03084
    9.00938   0.01322   0.11004
   11.03780   0.01089   0.09052
    1.94871   0.05914   0.50355
   17.49834   0.00688   0.05706
   13.73512   0.00876   0.07274
   23.16107   0.00519   0.04303
    3.54586   0.03343   0.28105
   40.86700   0.00295   0.02447
   17.46663   0.00689   0.05719
   60.43218   0.00200   0.01655
   12.08407   0.00989   0.08223
    7.68520   0.01557   0.12973
   12.06569   0.00993   0.08255
    2.93273   0.03955   0.33351
    3.90175   0.03002   0.25203
   33.71833   0.00357   0.02961
    3.50407   0.03370   0.28337
    4.47675   0.02621   0.21957
   22.01644   0.00547   0.04536
    9.66391   0.01242   0.10336
    5.42587   0.02181   0.18234
   12.99490   0.00922   0.07661
   21.06470   0.00571   0.04732
   66.53143   0.00182   0.01503
   11.36279   0.01054   0.08761
   19.24737   0.00626   0.05190
   15.25918   0.00784   0.06506
   27.34146   0.00441   0.03656
    4.43118   0.02686   0.22515
   22.06127   0.00546   0.04525
   13.33452   0.00901   0.07486
    1.17037   0.09684   0.83943
   19.48690   0.00619   0.05131
   48.38318   0.00249   0.02064
    2.10610   0.05294   0.44935
    0.84470   0.13183   1.16141
   35.41280   0.00341   0.02823
   21.90696   0.00550   0.04561
   14.35885   0.00838   0.06961
   28.17108   0.00427   0.03543
    2.00029   0.05788   0.49248
   12.67350   0.00948   0.07877
   14.21556   0.00844   0.07008
   78.52469   0.00154   0.01273
   59.01564   0.00205   0.01694
   52.47737   0.00230   0.01904
   63.31342   0.00191   0.01579
   11.97137   0.01001   0.08322
   56.03473   0.00216   0.01784
   25.57140   0.00471   0.03903
   13.68792   0.00876   0.07275
    4.71660   0.02519   0.21096
    0.74173   0.13386   1.18037
   29.75651   0.00405   0.03358
    8.25575   0.01446   0.12044
   38.32278   0.00315   0.02607
   35.58544   0.00339   0.02804
   22.27542   0.00539   0.04469
   51.89044   0.00233   0.01927
   25.35810   0.00475   0.03938
   34.14483   0.00353   0.02925
   21.43243   0.00560   0.04643
   48.39263   0.00249   0.02064
   35.34585   0.00341   0.02828
   53.04228   0.00228   0.01884
   20.25355   0.00595   0.04933
    0.73768   0.15010   1.33328
   10.30422   0.01163   0.09672
    2.10666   0.05385   0.45734
    7.29875   0.01638   0.13658
   16.60786   0.00721   0.05985
    6.18254   0.01911   0.15956
   44.64742   0.00270   0.02240
    8.55756   0.01402   0.11675
   49.71899   0.00243   0.02011
    7.08097   0.01692   0.14108
   10.19415   0.01178   0.09802
    4.03069   0.02903   0.24352
    9.52698   0.01259   0.10475
   15.44141   0.00778   0.06457
   32.61651   0.00370   0.03065
   13.09230   0.00917   0.07614
    5.80285   0.02059   0.17207
    6.14092   0.01944   0.16233
   38.72404   0.00311   0.02578
   13.98058   0.00858   0.07126
   18.51930   0.00650   0.05395
    4.20271   0.02815   0.23612
    6.03761   0.01948   0.16269
   29.97540   0.00402   0.03334
   10.88567   0.01096   0.09114
    4.19193   0.02802   0.23494
   12.01613   0.00997   0.08283
   20.26012   0.00593   0.04919
   37.09206   0.00325   0.02694
    6.82027   0.01733   0.14452
   23.73245   0.00507   0.04200
    2.34783   0.04963   0.42063
   36.61434   0.00329   0.02725
   11.12414   0.01079   0.08972
   12.51024   0.00955   0.07932
    1.53859   0.07437   0.63782
   43.77180   0.00276   0.02284
   14.97258   0.00801   0.06647
    1.08508   0.09907   0.85969
    7.57851   0.01579   0.13165
   52.86772   0.00228   0.01891
   10.55950   0.01136   0.09447
   22.77973   0.00528   0.04378
    1.60957   0.07220   0.61856
   35.58977   0.00339   0.02810
   16.51547   0.00729   0.06051
   20.09280   0.00597   0.04954
   11.66991   0.01030   0.08564
   14.94648   0.00804   0.06678
    3.01237   0.03815   0.32152
   19.71777   0.00611   0.05065
   40.62524   0.00297   0.02459
   12.50097   0.00960   0.07975
   33.56256   0.00360   0.02979
   14.30655   0.00838   0.06960
    8.00352   0.01496   0.12462
   11.97235   0.01003   0.08333
   39.04957   0.00309   0.02558
    7.01472   0.01694   0.14124
   13.38683   0.00896   0.07445
    0.08493   0.50000   5.23874
   10.39738   0.01152   0.09584
   53.62596   0.00225   0.01864
   23.96989   0.00502   0.04163
   15.29899   0.00784   0.06508
   16.63747   0.00721   0.05981
   14.14355   0.00851   0.07068
    5.72369   0.02068   0.17279
   20.52390   0.00586   0.04857
   64.64923   0.00187   0.01547
    1.21549   0.09021   0.77955
   23.40113   0.00514   0.04260
    9.49426   0.01261   0.10492
   45.37411   0.00266   0.02200
   60.52195   0.00200   0.01652
    5.87327   0.02022   0.16892
   16.49043   0.00731   0.06064
   49.48438   0.00244   0.02019
   28.67039   0.00420   0.03483
   25.84015   0.00465   0.03858
   17.21657   0.00700   0.05808
   33.06278   0.00365   0.03024
   13.82243   0.00869   0.07221
   25.03874   0.00481   0.03991
   22.15312   0.00544   0.04507
   13.00586   0.00920   0.07647
    2.50382   0.04588   0.38814
   19.69068   0.00611   0.05070
   61.63289   0.00196   0.01622
   30.69751   0.00393   0.03255
   14.88820   0.00808   0.06712
    5.93029   0.02008   0.16772
    4.00541   0.02920   0.24504
   18.48128   0.00649   0.05386
   30.96473   0.00389   0.03226
    3.37745   0.03468   0.29176
   40.12460   0.00300   0.02486
   34.89161   0.00346   0.02866
   20.85268   0.00578   0.04792
   30.38925   0.00397   0.03290
    2.60106   0.04491   0.37976
   14.44348   0.00831   0.06898
    8.58002   0.01388   0.11558
   77.78693   0.00155   0.01286
    1.74218   0.06610   0.56467
    5.83421   0.02037   0.17017
   18.61033   0.00647   0.05367
   40.34943   0.00299   0.02477
   10.38104   0.01156   0.09616
   40.47133   0.00298   0.02470
   34.10037   0.00354   0.02932
   15.28329   0.00786   0.06524
    8.23592   0.01456   0.12126
   34.93998   0.00345   0.02860
   14.21406   0.00841   0.06980
    7.95554   0.01505   0.12537
   24.32448   0.00495   0.04103
   16.95582   0.00709   0.05887
    5.45075   0.02189   0.18301
   21.36273   0.00563   0.04671
    7.01289   0.01708   0.14242
    4.72482   0.02513   0.21043
    1.65708   0.06816   0.58284
   44.64432   0.00270   0.02239
    5.28942   0.02244   0.18763
   19.57460   0.00614   0.05093
   23.85700   0.00504   0.04178
   13.11047   0.00914   0.07590
   31.26153   0.00385   0.03193
   10.09795   0.01185   0.09862
   59.95805   0.00201   0.01667
   34.36885   0.00351   0.02908
   21.92616   0.00548   0.04545
    1.58363   0.07232   0.61966
   28.49257   0.00422   0.03501
   31.48682   0.00382   0.03169
    6.43013   0.01839   0.15345
   15.46363   0.00776   0.06440
    1.95290   0.05913   0.50340
   15.11960   0.00796   0.06611
   12.23853   0.00982   0.08157
   10.71140   0.01122   0.09329
   32.26603   0.00373   0.03094
   19.34667   0.00622   0.05164
    1.28455   0.08451   0.72828
   43.79042   0.00275   0.02281
   12.36958   0.00971   0.08070
   24.13646   0.00500   0.04143
   25.92926   0.00465   0.03856
   10.69301   0.01116   0.09278
    4.41151   0.02699   0.22621
   12.56923   0.00957   0.07949
    0.59916   0.17055   1.52865
   29.85646   0.00403   0.03336
   20.56393   0.00586   0.04860
    8.10157   0.01463   0.12190
   75.76456   0.00159   0.01319
    1.12391   0.09610   0.83271
   21.35442   0.00563   0.04670
   45.11272   0.00267   0.02215
    4.30710   0.02721   0.22805
   28.36882   0.00425   0.03518
    5.43568   0.02181   0.18233
   57.71046   0.00209   0.01732
    6.77280   0.01767   0.14741
   31.48749   0.00383   0.03175
   76.13711   0.00159   0.01313
   49.25795   0.00245   0.02029
    1.85202   0.06160   0.52505
   83.25401   0.00145   0.01201
   30.96558   0.00390   0.03229
    7.37488   0.01609   0.13412
   10.98995   0.01091   0.09070
   27.72390   0.00435   0.03603
   30.30899   0.00398   0.03296
   21.22102   0.00567   0.04705
   35.97391   0.00335   0.02777
   40.64437   0.00297   0.02460
   11.59378   0.01036   0.08614
   20.34067   0.00592   0.04913
   11.82934   0.01016   0.08443
    5.29935   0.02254   0.18851
    2.22282   0.05260   0.44639
   33.97509   0.00355   0.02939
    1.65782   0.06941   0.59388
   17.82400   0.00676   0.05605
    4.87241   0.02440   0.20426
   10.09419   0.01182   0.09837
    9.17768   0.01305   0.10862
   35.53581   0.00339   0.02810
   42.46699   0.00284   0.02353
   27.89610   0.00432   0.03582
   12.71606   0.00945   0.07854
   47.26399   0.00255   0.02115
    0.80865   0.13678   1.20765
   42.20760   0.00286   0.02368
   24.29713   0.00495   0.04102
    9.89717   0.01212   0.10084
   16.14396   0.00744   0.06179
   25.55845   0.00471   0.03903
